שנת לימודים,שם מחוז,שם רשות,סמל מוסד,שם מוסד,חמשון טיפוח,סטטוס מוסד,סוג חינוך מוסד,שלבי חינוך במוסד,מגזר,סוג פיקוח,מעמד משפטי, שעות הוראה,עלות  שעות הוראה,שעות פרטניות, שעות שהיה,שעות הדרכה,עלות תיקצוב שעות הדרכה,שעות איחוד משכורת , עלות תיקצוב שעות איחוד משכורת ,"שעות בודדות -חנ""מ - חופשות","עלות שעות בודדות -חנ""מ - חופשות","שכ""ל",גני ילדים,שירותי היקף,תקציב הסעות ,פרויקטים והעברות לרשויות מקומיות ובעלויות,שעות רשת חינוך עצמאי ומעיין חינוך תורני , עלות שעות רשת חינוך עצמאי ומעיין חינוך תורני ,שעות מוסדות פטור,עלות שעות מוסדות פטור,שירותי עזר - מוסדות פטור,מספר תלמידים בפועל חינוך רגיל,מספר תלמידים בפועל חינוך מיוחד, מס' כיתות  חינוך רגיל, מס' כיתות  חינוך מיוחד,"סה""כ תקציב שכר ותשלומים",הערות
תשעו,ירושלים,ירושלים,511691,"אית""ן",בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,351,"2,773,772",65,60,0,0,0,0,0,0,0,0,"234,769",0,"408,396",0,0,0,0,0,151,0,6.0,0.0,"3,416,938", 
תשעו,ירושלים,ירושלים,511741,טיור אלגנה אלתרבויה, ,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"480,066",0,0,0,0,0,105,0,4.5,0.0,"480,066", 
תשעו,ירושלים,ירושלים,511808,"בי""ס יסודי מדל איסט",חלש - בינוני,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,636,438",0,0,0,0,0,348,0,11.5,0.0,"1,636,438", 
תשעו,ירושלים,ירושלים,512061,תלמוד תורה יסדת עז,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,364",0,0,83,"342,766","48,673",117,0,3.5,0.0,"398,803", 
תשעו,ירושלים,ירושלים,512145,בית חיה מושקא,חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,342,"2,708,889",61,54,0,0,0,0,0,0,0,0,"165,260",0,"18,874",0,0,0,0,0,111,9,4.5,1.0,"2,893,024", 
תשעו,ירושלים,ירושלים,512343,יסודי אלמסתקבל שועפט,חלש,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,104,027",0,0,0,0,0,198,0,7.5,0.0,"1,104,027", 
תשעו,ירושלים,ירושלים,512376,אלסראג' אלנמודג'יה,חלש,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"526,991",0,0,0,0,0,104,0,4.0,0.0,"526,991", 
תשעו,ירושלים,ירושלים,518373,כפר עקב לבנים,חלש,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,רשמי,320,"2,529,247",56,51,0,0,0,0,0,0,0,0,"318,306",0,"56,399",0,0,0,0,0,206,0,8.0,0.0,"2,903,951", 
תשעו,ירושלים,ירושלים,518704,סוואחרה בנים,חלש,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,רשמי,291,"2,322,638",50,44,0,0,0,0,0,0,0,0,"285,588",0,"283,371",0,0,0,0,0,133,13,5.5,1.0,"2,891,597", 
תשעו,ירושלים,ירושלים,519629,זיו התורה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"250,856",0,0,0,"6,277",0,0,0,0,0,26,0,3.0,0.0,"257,133", 
תשעו,ירושלים,ירושלים,519900,ישיבת סקווירא, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"800,222",0,0,0,"7,619",0,0,0,0,0,116,0,4.0,0.0,"807,841", 
תשעו,ירושלים,ירושלים,520270,אלמנארה, ,פעיל,מיוחד,יסודי ועליונה,ערבי,ממלכתי,רשמי,454,"4,159,254",71,149,0,0,0,0,"1,566","219,898",0,0,"853,159",0,"203,359",0,0,0,0,0,0,85,0.0,11.0,"5,435,669", 
תשעו,ירושלים,ירושלים,520304,בכרייה אלוין ב', ,פעיל,מיוחד,יסודי ועליונה,ערבי,ממלכתי,רשמי,543,"4,893,485",79,145,0,0,0,0,"3,924","551,008",0,0,"1,002,193",0,"409,858",0,0,0,0,0,0,58,0.0,8.0,"6,856,544", 
תשעו,ירושלים,ירושלים,520320,אלסהל, ,פעיל,מיוחד,יסודי בלבד,ערבי,ממלכתי,רשמי,566,"4,974,950",88,95,0,0,0,0,678,"95,205",0,0,"977,420",0,"950,440",0,0,0,0,0,0,120,0.0,10.0,"6,998,014", 
תשעו,ירושלים,ירושלים,521971,תלמוד תורה מרכז העיר,חלש,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,474",0,0,45,"186,569","27,813",48,0,2.0,0.0,"220,856", 
תשעו,ירושלים,ירושלים,522086,תורת הצדיק,חלש,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,760",0,0,190,"780,987","111,252",186,0,8.0,0.0,"900,998", 
תשעו,ירושלים,ירושלים,522177,נחלת ירושלים, ,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,998",0,0,332,"1,362,388","194,690",314,0,14.0,0.0,"1,568,076", 
תשעו,ירושלים,ירושלים,522235,נחלת ירושלים, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"424,553",0,0,0,"12,141",0,0,0,0,0,34,0,2.0,0.0,"436,694", 
תשעו,ירושלים,ירושלים,522441,אלפקיה, ,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,049,391",0,0,0,0,0,259,0,9.0,0.0,"1,049,391", 
תשעו,ירושלים,ירושלים,522482,אלמג'ד, ,פעיל,מיוחד,יסודי ועליונה,ערבי,ממלכתי,רשמי,461,"4,229,570",74,159,0,0,0,0,"1,370","192,375",0,0,"584,341",0,"125,254",0,0,0,0,0,0,140,0.0,12.0,"5,131,540", 
תשעו,ירושלים,ירושלים,523431,שבילי התורה, ,פעיל,מיוחד,יסודי ועליונה,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"282,984",0,"950,419",0,0,0,0,0,0,14,0.0,4.0,"1,233,404", 
תשעו,ירושלים,ירושלים,540567,ראס אל עמוד לבנים,חלש,פעיל,רגיל,"חט""ב ועליונה",ערבי,ממלכתי,רשמי,665,"5,990,947",102,226,0,0,0,0,0,0,"2,998,970",0,"955,925",0,"269,980",0,0,0,0,0,701,25,27.0,3.0,"10,215,822", 
תשעו,ירושלים,ירושלים,540625,שועפט בנים,חלש,פעיל,רגיל,"חט""ב ועליונה",ערבי,ממלכתי,רשמי,304,"2,725,097",45,97,0,0,0,0,0,0,0,0,"488,480",0,"133,000",0,0,0,0,0,218,0,8.0,0.0,"3,346,577", 
תשעו,ירושלים,ירושלים,540658,בית חנינא,חלש,פעיל,רגיל,"חט""ב ועליונה",ערבי,ממלכתי,רשמי,417,"3,719,668",62,141,0,0,0,0,0,0,0,0,"565,915",0,"128,707",0,0,0,0,0,249,0,10.0,0.0,"4,414,289", 
תשעו,ירושלים,ירושלים,560177,בס תכון אבו טור בנות,חלש,פעיל,רגיל,עליונה בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"794,320",0,0,0,"132,500",0,0,0,0,0,112,0,4.0,0.0,"926,820", 
תשעו,ירושלים,ירושלים,560227,ישיבת רכסים הקטנה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"358,131",0,0,0,"6,169",0,0,0,0,0,51,0,3.0,0.0,"364,300", 
תשעו,ירושלים,ירושלים,560235,תורת משה-זכרוןקדושים,בינוני,סגור,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"8,949",0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,"8,949", 
תשעו,ירושלים,ירושלים,560243,בית ספר מכון להוראה,חלש,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"25,626",0,0,0,"21,635",0,0,0,0,0,0,0,0.0,0.0,"47,262",תשלומים הוקפאו במהלך שנת הלימודים בנושא תקציבי אחד או יותר
תשעו,ירושלים,ירושלים,560284,פאר יעקב,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"-2,206,909",0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,"-2,206,909",תשלומים הוקפאו במהלך שנת הלימודים בנושא תקציבי אחד או יותר
תשעו,ירושלים,ירושלים,560367,בית מרדכי,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"196,183",0,0,0,"5,893",0,0,0,0,0,18,0,1.0,0.0,"202,077", 
תשעו,ירושלים,ירושלים,560383,"ב""ס יסודי סווא רבינא",בינוני - חזק,פעיל,רגיל,יסודי ועליונה,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"301,438",0,0,0,"1,098,524",0,0,0,0,0,288,0,13.0,0.0,"1,399,962", 
תשעו,ירושלים,ירושלים,560417,יעלת חן -חסידי לבנות,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643,884",0,0,0,0,0,100,0,4.0,0.0,"643,884", 
תשעו,ירושלים,ירושלים,560425,"תורת חיים -ת""ת חסידי",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"412,391",0,0,0,0,0,79,0,3.0,0.0,"412,391", 
תשעו,ירושלים,ירושלים,560441,חדוות התורה-ישיבת אמ,בינוני - חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,חרדי,רשמי,194,"1,624,746",18,38,0,0,0,0,0,0,"906,483",0,"118,037",0,"50,558",0,0,0,0,0,100,0,5.0,0.0,"2,699,824", 
תשעו,ירושלים,ירושלים,560698,מנחם ציון,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"180,953",0,0,0,"6,652",0,0,0,0,0,24,0,4.0,0.0,"187,604", 
תשעו,ירושלים,ירושלים,560706,ישיבת תורת שלמה י-ם, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"762,809",0,0,0,"7,463",0,0,0,0,0,104,0,4.0,0.0,"770,272", 
תשעו,ירושלים,ירושלים,560722,על יסודי רב נתיבי,חלש,פעיל,רגיל,עליונה בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"7,947,225",0,916,0,"392,519",0,0,0,0,0,275,0,15.0,0.0,"8,340,660", 
תשעו,ירושלים,ירושלים,611541,בנות ירושלים,בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,131,"1,004,446",17,15,0,0,0,0,0,0,0,0,"75,306",0,"151,028",0,0,0,0,0,40,0,1.5,0.0,"1,230,781", 
תשעו,ירושלים,ירושלים,611665,ידיד השם,חלש - בינוני,סגור,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,333",0,0,0,0,0,0,0,0.0,0.0,"8,333", 
תשעו,ירושלים,ירושלים,615948,ישיבת מקור חיים, ,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,203,"1,744,853",18,37,0,0,0,0,0,0,0,0,"201,034",0,"153,304",0,0,0,0,0,98,0,3.0,0.0,"2,099,191", 
תשעו,ירושלים,ירושלים,616169,נער ישראל, ,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,רשמי,146,"1,101,793",19,16,0,0,0,0,0,0,0,0,"61,609",0,0,0,0,0,0,0,0,0,3.5,0.0,"1,163,402", 
תשעו,ירושלים,ירושלים,620260,יובלים, ,פעיל,מיוחד,יסודי בלבד,יהודי,ממלכתי,רשמי,259,"2,198,170",34,32,0,0,0,0,"1,643","230,710",0,0,"579,553",0,"110,759",0,0,0,0,0,0,19,0.0,5.0,"3,119,192", 
תשעו,ירושלים,ירושלים,660332,שערי רחמים,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"1,417,158",0,"1,187",0,"93,528",0,0,0,0,0,68,0,5.0,0.0,"1,511,873", 
תשעו,ירושלים,ירושלים,661884,"ב""ס טכנולוגי ב.חנינה", ,פעיל,רגיל,עליונה בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"124,678",0,0,0,"55,456",0,0,0,0,0,0,24,0.0,1.0,"180,134", 
תשעו,ירושלים,ירושלים,710418,בית ספר עתיד, ,סגור,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0.0,0.0,300,תשלומים הוקפאו במהלך שנת הלימודים בנושא תקציבי אחד או יותר
תשעו,ירושלים,ירושלים,711556,ישיבת אוצר התורה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"1,297,558",0,0,0,"17,398",0,0,0,0,0,177,0,6.0,0.0,"1,314,956", 
תשעו,ירושלים,ירושלים,711762,ישיבת בני חיל, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"41,547",0,"297,869",0,"2,730,990",0,0,0,0,0,0,49,0.0,6.0,"3,070,406", 
תשעו,ירושלים,ירושלים,715276,כנסת מרדכי ויונה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"514,604",0,0,0,"1,442",0,0,0,0,0,93,0,3.0,0.0,"516,046", 
תשעו,ירושלים,ירושלים,715300,ים התורה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"659,336",0,0,0,"7,369",0,0,0,0,0,93,0,4.0,0.0,"666,705", 
תשעו,ירושלים,ירושלים,715359,בית רבקה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"937,349",0,0,0,"15,092",0,0,0,0,0,97,0,4.0,0.0,"952,441", 
תשעו,ירושלים,ירושלים,715623,מקיף אלסלעה, ,פעיל,רגיל,"חט""ב ועליונה",ערבי,ממלכתי,רשמי,328,"2,924,773",51,102,0,0,0,0,0,0,"543,211",0,"597,503",0,"110,520",0,0,0,0,0,337,0,12.0,0.0,"4,176,007", 
תשעו,ירושלים,ירושלים,716423,עטרת חן, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"2,367,813",0,0,0,"69,109",0,0,0,0,0,57,0,4.0,0.0,"2,436,923", 
תשעו,ירושלים,ירושלים,717801,יסודי הר הזיתים, ,פעיל,רגיל,יסודי בלבד,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,491,918",0,0,0,0,0,449,0,15.0,0.0,"1,491,918", 
תשעו,ירושלים,ירושלים,718056,ישיבה תיכונית אגדלך, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,"188,071",0,0,0,"2,649",0,0,0,0,0,24,0,2.0,0.0,"190,720", 
תשעו,ירושלים,ירושלים,718924,זו אלנוריין, ,פעיל,רגיל,יסודי ועליונה,ערבי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"511,246",0,0,0,"12,254",0,0,0,0,0,61,0,4.0,0.0,"523,500", 
תשעו,ירושלים,ירושלים,719765,ישיבת אוהל יוסף, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"525,946",0,0,0,"7,088",0,0,0,0,0,83,0,3.0,0.0,"533,034", 
תשעו,ירושלים,ירושלים,721662,כאייל תערוג, ,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,פטור,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"121,487","20,860",37,0,1.5,0.0,"142,346", 
תשעו,ירושלים,ירושלים,721928,באר החיים ירושלים, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"957,723",0,0,0,"3,217",0,0,0,0,0,133,0,3.0,0.0,"960,940", 
תשעו,ירושלים,ירושלים,722025,עמלה של תורה, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"622,088",0,0,0,"7,078",0,0,0,0,0,82,0,3.0,0.0,"629,166", 
תשעו,ירושלים,ירושלים,722033,ישיבת חכמה ודעת, ,פעיל,רגיל,עליונה בלבד,יהודי,חרדי,תרבותי-ייחודי,0,0,0,0,0,0,0,0,0,0,"155,837",0,0,0,"1,824",0,0,0,0,0,42,0,4.0,0.0,"157,662", 
תשעו,ירושלים,ירושלים,722801,יראת ה'', ,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"202,764",0,0,237,"1,352,632",0,0,0,170,0,5.5,0.0,"1,555,396", 
תשעו,ירושלים,ירושלים,770495,בית חנה,בינוני,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"8,377,124",0,"1,027",0,"501,207",0,0,0,0,0,318,0,12.0,0.0,"8,879,358", 
תשעו,ירושלים,ירושלים,770727,אולפנא נוה רוחמה,חלש - בינוני,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי דתי,רשמי,250,"2,244,814",42,79,0,0,43,"281,298",0,0,"6,161,997",0,"386,662",0,"507,062",0,0,0,0,0,233,31,11.0,3.0,"9,581,833", 
תשעו,ירושלים,ירושלים,770834,מקיף דתי ג'ינוגלי,חלש - בינוני,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"3,607,275",0,"49,067",0,"195,110",0,0,0,0,0,94,7,5.0,1.0,"3,851,451", 
תשעו,ירושלים,ירושלים,770875,מכללת אורט,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי,מוכר,0,0,0,0,0,0,0,0,0,0,"14,473,439",0,"1,552",0,"804,442",0,0,0,0,0,614,0,19.0,0.0,"15,279,433", 
תשעו,ירושלים,ירושלים,771089,התיכון הניסויי,חזק,פעיל,רגיל,"חט""ב ועליונה",יהודי,ממלכתי,רשמי,442,"3,960,331",66,143,0,0,162,"1,068,933",507,"71,193","3,276,230",0,"776,730",0,"792,409",0,0,0,0,0,405,10,15.0,2.0,"9,945,826", 
תשעו,ירושלים,הר-אדר,113084,הר-אדר,חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,661,"5,235,415",111,111,0,0,0,0,0,0,0,0,"487,574",0,"36,634",0,0,0,0,0,458,0,14.0,0.0,"5,759,622", 
תשעו,ירושלים,גוש עציון,111328,כרמי יהודה,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,"1,050","8,531,458",189,173,0,0,0,0,925,"129,889",0,0,"1,162,697",0,"622,593",0,0,0,0,0,393,60,14.0,8.0,"10,446,636", 
תשעו,ירושלים,גוש עציון,112235,"ב""י מעלה עמוס",חלש - בינוני,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"239,257",0,"32,111",301,"1,847,207",0,0,0,130,0,5.5,0.0,"2,118,575", 
תשעו,ירושלים,גוש עציון,112607,תקוע,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,753,"5,950,589",136,128,0,0,0,0,0,0,0,0,"531,038",0,"725,854",0,0,0,0,0,282,92,12.0,2.0,"7,207,481", 
תשעו,ירושלים,גוש עציון,131292,שירת חנן,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,"1,054","8,424,422",194,182,0,0,0,0,519,"72,878",0,0,"1,082,950",0,"900,824",0,0,0,0,0,509,35,16.0,4.0,"10,481,074", 
תשעו,ירושלים,גוש עציון,140913,נוה חנה,חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"8,815,003",0,"114,765",0,"399,839",0,0,0,0,0,287,19,10.0,2.0,"9,329,608", 
תשעו,ירושלים,גוש עציון,141028,ישיבת מקור חיים,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"6,880,845",0,"58,271","28,972","394,317",0,0,0,0,0,285,11,9.0,1.0,"7,362,405", 
תשעו,ירושלים,גוש עציון,160580,אולפנת אורות עציון,חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"3,602,972",0,"126,371",0,"286,008",0,0,0,0,0,122,6,4.0,1.0,"4,015,351", 
תשעו,ירושלים,גוש עציון,168054,סדנת שילוב-גבעות, ,פעיל,מיוחד,יסודי ועליונה,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,"1,241,582",0,"4,056,277",0,0,0,0,0,0,59,0.0,10.0,"5,297,859", 
תשעו,ירושלים,גוש עציון,186395,ראשית,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,"1,243","10,003,105",235,225,0,0,0,0,433,"60,802",0,0,"1,179,608",0,"513,537",0,0,0,0,0,486,71,19.0,8.0,"11,757,052", 
תשעו,ירושלים,גוש עציון,417832,חן נריה,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,800,"6,409,825",149,136,0,0,0,0,0,0,0,0,"749,979",0,"432,247",0,0,0,0,0,432,22,13.0,3.0,"7,592,051", 
תשעו,ירושלים,גוש עציון,511618,אורות עציון גוש עציון,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,575,"4,438,192",98,96,0,0,0,0,0,0,0,0,"402,600",0,"473,773",0,0,0,0,0,338,0,11.0,0.0,"5,314,565", 
תשעו,ירושלים,גוש עציון,511717,"תתמ""ד אזורי גוש עציון",בינוני,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,479,"3,684,387",78,74,0,0,0,0,0,0,0,0,"318,541",0,"223,881",0,0,0,0,0,195,6,9.0,1.0,"4,226,809", 
תשעו,ירושלים,גוש עציון,512509,קדם, ,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,131,"997,469",16,15,0,0,0,0,0,0,0,0,"63,700",0,"79,686",0,0,0,0,0,51,0,2.0,0.0,"1,140,855", 
תשעו,ירושלים,גוש עציון,560508,אולפנת אוריה,בינוני - חזק,פעיל,רגיל,עליונה בלבד,יהודי,ממלכתי דתי,מוכר,0,0,0,0,0,0,0,0,0,0,"8,703,003",0,"171,465",0,"596,927",0,0,0,0,0,289,35,13.0,4.0,"9,471,395", 
תשעו,ירושלים,גוש עציון,615955,"אח""י תקוע 2", ,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,646,"5,195,545",111,105,0,0,0,0,0,0,0,0,"471,754",0,"40,005",0,0,0,0,0,216,94,10.0,3.0,"5,707,304", 
תשעו,ירושלים,גוש עציון,718940,אדרת אליהו - מיצד, ,פעיל,רגיל,יסודי בלבד,יהודי,חרדי,מוכר,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,337",0,0,0,0,0,13,0,0.5,0.0,"40,337", 
תשעו,ירושלים,גבעת זאב,112490,"אתרוג ממ""ד",בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי דתי,רשמי,833,"6,644,807",152,150,0,0,0,0,45,"6,319",0,0,"709,464",0,"431,539",0,0,0,0,0,415,23,15.0,3.0,"7,792,129", 
תשעו,ירושלים,גבעת זאב,113241,"ממלכתי ב' יע""ד",בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,267,"2,112,742",46,43,0,0,0,0,60,"8,425",0,0,"179,331",0,"45,318",0,0,0,0,0,156,0,5.5,0.0,"2,345,816", 
תשעו,ירושלים,גבעת זאב,113811,אגמים,בינוני - חזק,פעיל,רגיל,יסודי בלבד,יהודי,ממלכתי,רשמי,414,"3,262,897",70,71,0,0,0,0,0,0,0,0,"395,249",0,"62,148",0,0,0,0,0,202,16,7.0,2.0,"3,720,294", 
